hours,episodes,title,author,lang,feed,apple_url,site
9.79,24,AzFin Việt Nam - Quản lý gia sản cho người Việt,AzFin Việt Nam,vi,https://anchor.fm/s/b5010684/podcast/rss,https://podcasts.apple.com/vn/podcast/azfin-vi%E1%BB%87t-nam-qu%E1%BA%A3n-l%C3%BD-gia-s%E1%BA%A3n-cho-ng%C6%B0%E1%BB%9Di-vi%E1%BB%87t/id1643479820?uo=4,https://podcasters.spotify.com/pod/show/t-do-ti-chnh-az
9.75,13,Quán ăn đêm,tinanhetic,vi,https://anchor.fm/s/66c3ca24/podcast/rss,https://podcasts.apple.com/vn/podcast/qu%C3%A1n-%C4%83n-%C4%91%C3%AAm/id1584859828?uo=4,https://linktr.ee/tinanhetic
9.72,73,Gỡ Rối Trái Tim,Tham Vấn Trị Liệu Tâm Lý,vi,https://anchor.fm/s/60646698/podcast/rss,https://podcasts.apple.com/us/podcast/g%E1%BB%A1-r%E1%BB%91i-tr%C3%A1i-tim/id1573207177?uo=4,https://goroitraitim.substack.com/
9.66,46,Sex Tips,SexEdu By Trang - Chăn Chuối Show,vi,https://anchor.fm/s/609f7c60/podcast/rss,https://podcasts.apple.com/us/podcast/sex-tips/id1573368297?uo=4,https://podcasters.spotify.com/pod/show/sex-tips
9.66,21,Tốt Hơn Mỗi Ngày,Quan Vo,vi,https://anchor.fm/s/657a3004/podcast/rss,https://podcasts.apple.com/vn/podcast/t%E1%BB%91t-h%C6%A1n-m%E1%BB%97i-ng%C3%A0y/id1578882887?uo=4,https://quanvm.com/
9.64,48,Chao Bí,chaorio,vi,https://anchor.fm/s/6b7b6568/podcast/rss,https://podcasts.apple.com/vn/podcast/chao-b%C3%AD/id1586747666?uo=4,https://podcasters.spotify.com/pod/show/chao-rio
9.61,52,Smart Money — đang đứng ở đâu ngay lúc này? XAUUSD đang ở đâu trong bức tranh lớn?,LAM RICH GOLD,vi,https://anchor.fm/s/113bc6614/podcast/rss,https://podcasts.apple.com/vn/podcast/smart-money-%C4%91ang-%C4%91%E1%BB%A9ng-%E1%BB%9F-%C4%91%C3%A2u-ngay-l%C3%BAc-n%C3%A0y-xauusd-%C4%91ang/id1896927312?uo=4,https://podcasters.spotify.com/pod/show/lam-rich-gold7
9.52,19,Giáo sư màu hồng,Giáo Sư Màu Hồng,vi,https://anchor.fm/s/45a028c4/podcast/rss,https://podcasts.apple.com/vn/podcast/gi%C3%A1o-s%C6%B0-m%C3%A0u-h%E1%BB%93ng/id1568011609?uo=4,https://podcasters.spotify.com/pod/show/tony-phu1ea1m
9.52,12,GenZ trải lòn,GenZ trải lòng,vi,https://anchor.fm/s/695073c8/podcast/rss,https://podcasts.apple.com/vn/podcast/genz-tr%E1%BA%A3i-l%C3%B2n/id1584821375?uo=4,https://huyentrangho.blogspot.com
9.43,20,Bien Khanh Huyen,Helen Bien,vi,https://anchor.fm/s/52bd6e7c/podcast/rss,https://podcasts.apple.com/vn/podcast/bien-khanh-huyen/id1562604930?uo=4,https://bienkhanhhuyen.blogspot.com/
9.42,31,Đạt Audio Diary,Đạt Đỗ,vi,https://anchor.fm/s/c6f61b40/podcast/rss,https://podcasts.apple.com/vn/podcast/%C4%91%E1%BA%A1t-audio-diary/id1657438815?uo=4,https://www.facebook.com/groups/1332282010931909
9.4,21,Tea with Tâm,Tea with Tâm,vi,https://anchor.fm/s/a384a17c/podcast/rss,https://podcasts.apple.com/vn/podcast/tea-with-t%C3%A2m/id1632727770?uo=4,https://podcasters.spotify.com/pod/show/teawithtam
9.4,53,Có Hẹn Cùng Trang,iammaitrang,vi,https://anchor.fm/s/31f28ca4/podcast/rss,https://podcasts.apple.com/vn/podcast/c%C3%B3-h%E1%BA%B9n-c%C3%B9ng-trang/id1529171504?uo=4,https://www.iammaitrang.com
9.34,34,VOH Radio Sức Khoẻ,VOH Radio Online,vi,https://anchor.fm/s/ed492a8/podcast/rss,https://podcasts.apple.com/vn/podcast/voh-radio-s%E1%BB%A9c-kho%E1%BA%BB/id1481813193?uo=4,https://voh.com.vn/
9.29,20,(Book) THONG THẢ ĐỌC SÁCH,Thong thả đọc sách,vi,https://anchor.fm/s/5ccbe3d0/podcast/rss,https://podcasts.apple.com/vn/podcast/book-thong-th%E1%BA%A3-%C4%91%E1%BB%8Dc-s%C3%A1ch/id1569966806?uo=4,https://podcasters.spotify.com/pod/show/thongthadocsach
9.27,55,Yêu Tiếng Việt,Thuong Tran,vi,https://anchor.fm/s/4e169830/podcast/rss,https://podcasts.apple.com/us/podcast/y%C3%AAu-ti%E1%BA%BFng-vi%E1%BB%87t/id1555057864?uo=4,https://podcasters.spotify.com/pod/show/yeu-tieng-viet
9.27,9,Cửu Bình – 9 Bài Bình Luận Về Đảng Cộng Sản,9truth,vi,http://rss.castbox.fm/everest/fa30316f66d4448f84cb0002fa2f1747.xml,https://podcasts.apple.com/us/podcast/c%E1%BB%ADu-b%C3%ACnh-9-b%C3%A0i-b%C3%ACnh-lu%E1%BA%ADn-v%E1%BB%81-%C4%91%E1%BA%A3ng-c%E1%BB%99ng-s%E1%BA%A3n/id1543106545?uo=4,https://castbox.fm/ch/3557866
9.27,9,Cửu bình - 9 bài bình luận về Đảng Cộng Sản,Cửu Bình,vi,https://anchor.fm/s/1c9bfef8/podcast/rss,https://podcasts.apple.com/us/podcast/c%E1%BB%ADu-b%C3%ACnh-9-b%C3%A0i-b%C3%ACnh-lu%E1%BA%ADn-v%E1%BB%81-%C4%91%E1%BA%A3ng-c%E1%BB%99ng-s%E1%BA%A3n/id1508261726?uo=4,https://podcasters.spotify.com/pod/show/cu-bnh
9.27,9,Cửu Bình : 9 Bài Bình Luận Về Đảng Cộng Sản,Vi.9video,vi,https://anchor.fm/s/42ad9fd4/podcast/rss,https://podcasts.apple.com/vn/podcast/c%E1%BB%ADu-b%C3%ACnh-9-b%C3%A0i-b%C3%ACnh-lu%E1%BA%ADn-v%E1%BB%81-%C4%91%E1%BA%A3ng-c%E1%BB%99ng-s%E1%BA%A3n/id1543108508?uo=4,https://vi.9video.net/nhung-cuon-sach-hay/
9.27,9,Cửu Bình – 9 Bài Bình Luận Về Đảng Cộng Sản,9Video,vi,https://anchor.fm/s/40555e98/podcast/rss,https://podcasts.apple.com/vn/podcast/c%E1%BB%ADu-b%C3%ACnh-9-b%C3%A0i-b%C3%ACnh-lu%E1%BA%ADn-v%E1%BB%81-%C4%91%E1%BA%A3ng-c%E1%BB%99ng-s%E1%BA%A3n/id1540824895?uo=4,https://vi.9video.net/nhung-cuon-sach-hay/
9.26,10,"Bình Luận Phím - một podcast bình luận về phim, game, xã hội!",Bình Luận Phím,vi,https://anchor.fm/s/67acb0cc/podcast/rss,https://podcasts.apple.com/us/podcast/b%C3%ACnh-lu%E1%BA%ADn-ph%C3%ADm-m%E1%BB%99t-podcast-b%C3%ACnh-lu%E1%BA%ADn-v%E1%BB%81-phim-game-x%C3%A3-h%E1%BB%99i/id1763554855?uo=4,https://podcasters.spotify.com/pod/show/binh-luan-phim
9.22,9,Cửu Bình – 9 Bài Bình Luận Về Đảng Cộng Sản,khaimo,en-us,http://rss.castbox.fm/everest/54887d2c29fd423f9aea13e052a10414.xml,https://podcasts.apple.com/us/podcast/c%E1%BB%ADu-b%C3%ACnh-9-b%C3%A0i-b%C3%ACnh-lu%E1%BA%ADn-v%E1%BB%81-%C4%91%E1%BA%A3ng-c%E1%BB%99ng-s%E1%BA%A3n/id1560759278?uo=4,https://castbox.fm/ch/3982226
9.17,50,Trò chuyện cùng Trần Quốc Phúc,Trần Quốc Phúc,vi,https://anchor.fm/s/693308ec/podcast/rss,https://podcasts.apple.com/vn/podcast/tr%C3%B2-chuy%E1%BB%87n-c%C3%B9ng-tr%E1%BA%A7n-qu%E1%BB%91c-ph%C3%BAc/id1584757911?uo=4,https://taovang.edu.vn
9.17,48,Bách Khoa Toàn Thư,Hoàng Minh Hiếu,vi,https://anchor.fm/s/1052a70f0/podcast/rss,https://podcasts.apple.com/vn/podcast/b%C3%A1ch-khoa-to%C3%A0n-th%C6%B0/id1821899724?uo=4,https://podcasters.spotify.com/pod/show/bachkhoatoanthu
9.14,32,Thuế và Bạn,SBS,vi,https://feeds.sbs.com.au/thue-va-ban,https://podcasts.apple.com/vn/podcast/thu%E1%BA%BF-v%C3%A0-b%E1%BA%A1n/id1819650797?uo=4,https://www.sbs.com.au/language/vietnamese/vi/podcast/thue-va-ban
9.09,254,Thiên Cơ - Podcast,Thiên Cơ,vi,https://thienco.vn/feed/podcast,https://podcasts.apple.com/vn/podcast/thi%C3%AAn-c%C6%A1-podcast/id6801880429?uo=4,https://thienco.vn
9.05,30,Sau Chia Tay,M. ĐỦNG ĐỈNH,vi,https://anchor.fm/s/103b96014/podcast/rss,https://podcasts.apple.com/us/podcast/sau-chia-tay/id1696567157?uo=4,https://podcasters.spotify.com/pod/show/hi-linh5
9.04,11,Chuyện Thanh Trà,Chuyện Thanh Trà,vi,https://anchor.fm/s/6f19b42c/podcast/rss,https://podcasts.apple.com/us/podcast/chuy%E1%BB%87n-thanh-tr%C3%A0/id1589673959?uo=4,https://podcasters.spotify.com/pod/show/chuyenthanhtra
9.0,7,Chuyện Làm Quen!,Huỳnh Cát Duy,vi,https://anchor.fm/s/6a9ccd6c/podcast/rss,https://podcasts.apple.com/us/podcast/chuy%E1%BB%87n-l%C3%A0m-quen/id1585279469?uo=4,https://podcasters.spotify.com/pod/show/chuyen-lam-quen-podcast
9.0,12,Read Like A Sloth,Minh Khôi & Mận Cơm,vi,https://anchor.fm/s/8461d864/podcast/rss,https://podcasts.apple.com/vn/podcast/read-like-a-sloth/id1613024049?uo=4,https://podcasters.spotify.com/pod/show/read-like-a-sloth
8.99,35,Shining Moon - Yêu những điều chưa hoàn hảo,Moon,vi,https://anchor.fm/s/6c3fc4e4/podcast/rss,https://podcasts.apple.com/vn/podcast/shining-moon-y%C3%AAu-nh%E1%BB%AFng-%C4%91i%E1%BB%81u-ch%C6%B0a-ho%C3%A0n-h%E1%BA%A3o/id1596088883?uo=4,https://moonlightmee.com/
8.97,9,Can we call?,Trà Giang,vi,https://anchor.fm/s/f436cd48/podcast/rss,https://podcasts.apple.com/vn/podcast/can-we-call/id1740263985?uo=4,https://podcasters.spotify.com/pod/show/can-we-call
8.96,43,Nguyễn Ngọc Tư,Kẻ Trộm Hương,vi,https://anchor.fm/s/fa222f2c/podcast/rss,https://podcasts.apple.com/us/podcast/nguy%E1%BB%85n-ng%E1%BB%8Dc-t%C6%B0/id1765970522?uo=4,https://podcasters.spotify.com/pod/show/k-trm-hng22
8.95,131,"VDI - Giải pháp tích hợp hệ thống, chuyển đổi số",VDI,vi,https://anchor.fm/s/de735850/podcast/rss,https://podcasts.apple.com/vn/podcast/vdi-gi%E1%BA%A3i-ph%C3%A1p-t%C3%ADch-h%E1%BB%A3p-h%E1%BB%87-th%E1%BB%91ng-chuy%E1%BB%83n-%C4%91%E1%BB%95i-s%E1%BB%91/id1682041163?uo=4,https://vdigital.vn/
8.92,49,Tư Duy Trù Phú,Tư duy Trù phú,vi,https://anchor.fm/s/f0102700/podcast/rss,https://podcasts.apple.com/vn/podcast/t%C6%B0-duy-tr%C3%B9-ph%C3%BA/id1725935282?uo=4,https://www.vietchualanh.vn/khoa-hoc-tu-duy-tru-phu
8.85,54,Tiệm bánh Tâm hồn,Xuan Ha,vi,https://anchor.fm/s/109525724/podcast/rss,https://podcasts.apple.com/vn/podcast/ti%E1%BB%87m-b%C3%A1nh-t%C3%A2m-h%E1%BB%93n/id1843406853?uo=4,https://podcasters.spotify.com/pod/show/tiembanhtamhon
8.83,34,Trần Hà Nam,Tran Nam,vi,https://anchor.fm/s/f0d968e0/podcast/rss,https://podcasts.apple.com/vn/podcast/tr%E1%BA%A7n-h%C3%A0-nam/id1726048795?uo=4,https://tranhanam.wordpess.com
8.75,134,Âm nhạc Trong Suốt,Trong Suốt,vi,https://rss.buzzsprout.com/1925529.rss,https://podcasts.apple.com/us/podcast/%C3%A2m-nh%E1%BA%A1c-trong-su%E1%BB%91t/id1767300641?uo=4,https://www.buzzsprout.com/1925529
8.7,26,Radio Tu Tập,Minh Tịnh Novada,vi,https://anchor.fm/s/6c20e178/podcast/rss,https://podcasts.apple.com/us/podcast/radio-tu-t%E1%BA%ADp/id1586515180?uo=4,https://novada.vn/
8.67,35,mineasyleben,Min,vi,https://anchor.fm/s/58c51388/podcast/rss,https://podcasts.apple.com/us/podcast/mineasyleben/id1571333592?uo=4,https://podcasters.spotify.com/pod/show/mineasyleben
8.65,17,WORLD WAR AGES - Chiến Tranh Thế Giới by Duy Nguyen,Duy Nguyen,vi,https://anchor.fm/s/10c893ffc/podcast/rss,https://podcasts.apple.com/vn/podcast/world-war-ages-chi%E1%BA%BFn-tranh-th%E1%BA%BF-gi%E1%BB%9Bi-by-duy-nguyen/id1859374458?uo=4,https://podcasters.spotify.com/pod/show/duy-nguyen-world-az3
8.62,18,Mmowriter - Freelancer - Chuyện nghề chưa ai kể.,Nguyet_Digi,vi-vi,https://anchor.fm/s/8afc0e24/podcast/rss,https://podcasts.apple.com/vn/podcast/mmowriter-freelancer-chuy%E1%BB%87n-ngh%E1%BB%81-ch%C6%B0a-ai-k%E1%BB%83/id1568669488?uo=4,http://mmowriter.com
8.62,20,Đức Thánh Linh Đấng ngự trong tơi - Một phương cách bảo đảm để bạn nhận lãnh Đức Thánh Linh,The New Life Mission,vi,https://feeds.castos.com/5x9n7,https://podcasts.apple.com/us/podcast/%C4%91%E1%BB%A9c-th%C3%A1nh-linh-%C4%91%E1%BA%A5ng-ng%E1%BB%B1-trong-t%C6%A1i-m%E1%BB%99t-ph%C6%B0%C6%A1ng-c%C3%A1ch-b%E1%BA%A3o/id1658240504?uo=4,https://www.bjnewlife.org/vi/book/bookDetail.php?bidx=701&part=1
8.61,55,Talk To Vivian,Vivian Vu,vi,https://anchor.fm/s/1074a1dcc/podcast/rss,https://podcasts.apple.com/us/podcast/talk-to-vivian/id1860856735?uo=4,https://vivianvibe.com
8.61,59,Chúc Bé Ngủ Ngon,Oneway Media,vi,https://anchor.fm/s/6c8f4154/podcast/rss,https://podcasts.apple.com/us/podcast/ch%C3%BAc-b%C3%A9-ng%E1%BB%A7-ngon/id1586951642?uo=4,https://www.oneway.vn
8.6,21,Tranquil,Tranquil,vi,https://anchor.fm/s/6612e628/podcast/rss,https://podcasts.apple.com/us/podcast/tranquil/id1581244336?uo=4,https://www.tamly.org
8.6,8,mở [ngoặc],EO Việt Nam,vi,https://anchor.fm/s/1081c54a4/podcast/rss,https://podcasts.apple.com/vn/podcast/m%E1%BB%9F-ngo%E1%BA%B7c/id1832016089?uo=4,https://podcasters.spotify.com/pod/show/eo-vit-nam
8.57,8,Trở về với Phúc Âm Của Nước và Thánh Linh,The New Life Mission,vi,https://feeds.castos.com/p42o7,https://podcasts.apple.com/vn/podcast/tr%E1%BB%9F-v%E1%BB%81-v%E1%BB%9Bi-ph%C3%BAc-%C3%A2m-c%E1%BB%A7a-n%C6%B0%E1%BB%9Bc-v%C3%A0-th%C3%A1nh-linh/id1658240542?uo=4,https://www.bjnewlife.org/vi/book/bookDetail.php?bidx=700&part=1
8.55,31,Acting notes - Lý Thu Uyên Acting coach,Ly Thu Uyen Acting coach,vi,https://anchor.fm/s/10d8491e0/podcast/rss,https://podcasts.apple.com/vn/podcast/acting-notes-l%C3%BD-thu-uy%C3%AAn-acting-coach/id1866466381?uo=4,https://www.youtube.com/@ltu.actingcoach
8.54,22,Danh Thuc Phep Mau,Nguyen Hoang Son,vi,https://anchor.fm/s/4a4aecec/podcast/rss,https://podcasts.apple.com/vn/podcast/danh-thuc-phep-mau/id1551453300?uo=4,https://danhthucphepmau.com
8.52,20,Dog World Plus | Đài tiếng nói thú cưng | The Pet Talkshow,Dog World Plus,vi,https://anchor.fm/s/e7697098/podcast/rss,https://podcasts.apple.com/vn/podcast/dog-world-plus-%C4%91%C3%A0i-ti%E1%BA%BFng-n%C3%B3i-th%C3%BA-c%C6%B0ng-the-pet-talkshow/id1713286917?uo=4,https://dogworldplus.com/
8.52,24,Lắp Rap,Vietcetera,vi,https://anchor.fm/s/1035e26f4/podcast/rss,https://podcasts.apple.com/vn/podcast/l%E1%BA%AFp-rap/id1605304633?uo=4,https://www.buzzsprout.com/1920297
8.51,11,Scoutaholic,Pathfinder Scouts Vietnam,vi,https://anchor.fm/s/612d8870/podcast/rss,https://podcasts.apple.com/vn/podcast/scoutaholic/id1573895430?uo=4,https://podcasters.spotify.com/pod/show/pathfinder-scouts-vietnam
8.49,46,HỌC TỤNG KINH PARITTA,MINH ĐĂNG PODCAST,vi,https://anchor.fm/s/10e4542c8/podcast/rss,https://podcasts.apple.com/us/podcast/h%E1%BB%8Dc-t%E1%BB%A5ng-kinh-paritta/id1871798270?uo=4,https://podcasters.spotify.com/pod/show/d-d-b3
8.45,48,"ÚM BA LA, THẾ GIỚI MỞ RA",Kiến thức bổ ích dành cho trẻ em từ 4 đến 12 tuổi,vi,https://anchor.fm/s/6e3dfd4c/podcast/rss,https://podcasts.apple.com/us/podcast/%C3%BAm-ba-la-th%E1%BA%BF-gi%E1%BB%9Bi-m%E1%BB%9F-ra/id1589033878?uo=4,https://podcasters.spotify.com/pod/show/umbalathegioimora
8.44,20,Không Gia Đình,Nguyễn Quang Minh,vi,https://anchor.fm/s/68ced4f8/podcast/rss,https://podcasts.apple.com/us/podcast/kh%C3%B4ng-gia-%C4%91%C3%ACnh/id1584369394?uo=4,https://podcasters.spotify.com/pod/show/nguyn-quang-minh
8.44,45,Trà đá cùng EKLO,Hang DO,vi,https://anchor.fm/s/20266be4/podcast/rss,https://podcasts.apple.com/vn/podcast/tr%C3%A0-%C4%91%C3%A1-c%C3%B9ng-eklo/id1515608519?uo=4,https://podcasters.spotify.com/pod/show/tradaeklo
8.44,59,Nghi thức cúng động thổ trong văn hóa người Việt,Đồ Cúng Tâm Linh,vi,https://anchor.fm/s/10afc1d30/podcast/rss,https://podcasts.apple.com/vn/podcast/nghi-th%E1%BB%A9c-c%C3%BAng-%C4%91%E1%BB%99ng-th%E1%BB%95-trong-v%C4%83n-h%C3%B3a-ng%C6%B0%E1%BB%9Di-vi%E1%BB%87t/id6788222253?uo=4,https://docungtamlinh.com.vn/bai-cung-dong-tho/
8.43,19,Y Radio,Coach Mai Anh,vi,https://anchor.fm/s/6d8da334/podcast/rss,https://podcasts.apple.com/vn/podcast/y-radio/id1588933843?uo=4,https://coachmaianh.com
8.42,66,Van Dam FPTU,FPT Edu,vi,https://anchor.fm/s/6f697750/podcast/rss,https://podcasts.apple.com/vn/podcast/van-dam-fptu/id1590174537?uo=4,https://www.facebook.com/VanDamFPTU
8.41,5,Ở Ngoài Hộp,Thái Tùng & HưngOver,vi,https://anchor.fm/s/3eb75730/podcast/rss,https://podcasts.apple.com/vn/podcast/%E1%BB%9F-ngo%C3%A0i-h%E1%BB%99p/id1539125099?uo=4,https://podcasters.spotify.com/pod/show/o-ngoai-hop
8.39,100,PHẠM HÀ HIỆP,PHẠM HÀ HIỆP,vi,https://anchor.fm/s/65fe31c4/podcast/rss,https://podcasts.apple.com/vn/podcast/ph%E1%BA%A1m-h%C3%A0-hi%E1%BB%87p/id1579724708?uo=4,https://podcasters.spotify.com/pod/show/phamhahiep
8.37,23,Nguyễn Đông Hưng,Nguyễn Đông Hưng,vi,https://anchor.fm/s/10ce484d4/podcast/rss,https://podcasts.apple.com/vn/podcast/nguy%E1%BB%85n-%C4%91%C3%B4ng-h%C6%B0ng/id1863637318?uo=4,https://drdonghung.vn/
8.36,34,CantoBooks — Sách tôi đọc cho con gái nghe | Sách nói kinh điển (Tiếng Việt),CantoBooks,vi,https://cantobooks.com/podcast/vi.xml,https://podcasts.apple.com/us/podcast/cantobooks-s%C3%A1ch-t%C3%B4i-%C4%91%E1%BB%8Dc-cho-con-g%C3%A1i-nghe-s%C3%A1ch-n%C3%B3i-kinh/id6797938008?uo=4,https://cantobooks.com/podcast/vi/
8.36,9,Paul C. Jong Phát Triển Thuộc Linh Loạt Bài 3 - Thư Giăng Thứ Nhất (I),The New Life Mission,vi,https://feeds.castos.com/qm9v1,https://podcasts.apple.com/vn/podcast/paul-c-jong-ph%C3%A1t-tri%E1%BB%83n-thu%E1%BB%99c-linh-lo%E1%BA%A1t-b%C3%A0i-3-th%C6%B0-gi%C4%83ng/id1671426006?uo=4,https://www.bjnewlife.org/vi/book/bookDetail.php?bidx=715&part=1&findLang=Vietnamese
8.35,7,LIBs Podcast,Nguyễn Nhật Thiên,vi,https://anchor.fm/s/112f0e9e4/podcast/rss,https://podcasts.apple.com/vn/podcast/libs-podcast/id1896814374?uo=4,https://podcasters.spotify.com/pod/show/nguyn-nht-thin
8.31,6,KINH TAM BẢO,Thầy Thích Trúc Thái Minh,vi,https://anchor.fm/s/eb6a8eac/podcast/rss,https://podcasts.apple.com/vn/podcast/kinh-tam-b%E1%BA%A3o/id1811925163?uo=4,https://thichtructhaiminh.com
8.31,35,F&B Innovation,Nhà Hàng Số,vi,https://anchor.fm/s/cf1acce4/podcast/rss,https://podcasts.apple.com/vn/podcast/f-b-innovation/id1656333616?uo=4,https://nhahangso.com/
8.3,13,Từ A đến Á- Giả định và Định giá,Nhóm Tâm lý học Ứng dụng,vi,https://feeds.redcircle.com/e8181177-808f-44ab-b46c-faf18c38c6ab,https://podcasts.apple.com/vn/podcast/t%E1%BB%AB-a-%C4%91%E1%BA%BFn-%C3%A1-gi%E1%BA%A3-%C4%91%E1%BB%8Bnh-v%C3%A0-%C4%91%E1%BB%8Bnh-gi%C3%A1/id1604843187?uo=4,https://redcircle.com/shows/froma2apodcast
8.29,20,WeTalk,WeTalk VietNam,vi,https://anchor.fm/s/7eea15b8/podcast/rss,https://podcasts.apple.com/us/podcast/wetalk/id1606878578?uo=4,https://podcasters.spotify.com/pod/show/wetalk-vietnam
8.28,35,Lơ Tha Lơ Thơ,Do Lam Anh,vi,https://anchor.fm/s/bef142bc/podcast/rss,https://podcasts.apple.com/us/podcast/l%C6%A1-tha-l%C6%A1-th%C6%A1/id1673306416?uo=4,https://podcasters.spotify.com/pod/show/do-lam-anh
8.28,10,Giao Mùa,Podcast Giao Mùa,vi,https://anchor.fm/s/e595168c/podcast/rss,https://podcasts.apple.com/vn/podcast/giao-m%C3%B9a/id1696922328?uo=4,https://podcasters.spotify.com/pod/show/podcastgiaomua
8.25,13,Minh Chân Tướng RADIO,Minh Chân Tướng - Radio,vi,https://anchor.fm/s/a89f9338/podcast/rss,https://podcasts.apple.com/us/podcast/minh-ch%C3%A2n-t%C6%B0%E1%BB%9Bng-radio/id1635035830?uo=4,https://podcasters.spotify.com/pod/show/minh-chn-tng---radio
8.24,16,Your Dear Friend,Xuân Mỹ,vi,https://anchor.fm/s/1014f0dd8/podcast/rss,https://podcasts.apple.com/us/podcast/your-dear-friend/id1825552888?uo=4,https://sweetiepiesugarbun.blogspot.com/
8.21,48,Genietalk,Tram nguyen,vi,https://anchor.fm/s/44350770/podcast/rss,https://podcasts.apple.com/vn/podcast/genietalk/id1544966433?uo=4,https://podcasters.spotify.com/pod/show/tram-nguyen24
8.15,28,An Garden,An Truong,vi,https://anchor.fm/s/66191fe8/podcast/rss,https://podcasts.apple.com/vn/podcast/an-garden/id1580854145?uo=4,https://antruong.net/
8.13,36,Time travel,hoaloprisonrelic,vi,https://anchor.fm/s/5fe101e0/podcast/rss,https://podcasts.apple.com/us/podcast/time-travel/id1572757750?uo=4,https://podcasters.spotify.com/pod/show/hoaloprisonrelic
8.12,25,MEET TO READ - JCI CENTRAL SAIGON,MEET TO READ - JCI CENTRAL SAIGON,en,https://anchor.fm/s/5bbda884/podcast/rss,https://podcasts.apple.com/vn/podcast/meet-to-read-jci-central-saigon/id1568231140?uo=4,https://podcasters.spotify.com/pod/show/meettoreadanchor
8.11,26,Pháp lý Riway,Pháp lý Riway,vi,https://anchor.fm/s/8aa54f80/podcast/rss,https://podcasts.apple.com/vn/podcast/ph%C3%A1p-l%C3%BD-riway/id1615172974?uo=4,https://phaplyriway.com/
8.09,9,Q.Coaching,Dương Thúy Quỳnh,vi,https://anchor.fm/s/667b454c/podcast/rss,https://podcasts.apple.com/vn/podcast/q-coaching/id1582302361?uo=4,https://duongthuyquynh.com
8.06,22,Pháp Môn Niệm Phật,Lotus,vi,https://anchor.fm/s/5a51de0c/podcast/rss,https://podcasts.apple.com/vn/podcast/ph%C3%A1p-m%C3%B4n-ni%E1%BB%87m-ph%E1%BA%ADt/id1567394759?uo=4,https://podcasters.spotify.com/pod/show/tqlotus
8.04,33,Thật Là Ngon Podcast,Team Thật Là Ngon,vi-vn,https://www.thatlangon.com/feed/podcast/that-la-ngon-podcast/,https://podcasts.apple.com/vn/podcast/th%E1%BA%ADt-l%C3%A0-ngon-podcast/id1504199284?uo=4,https://www.thatlangon.com/podcasts/that-la-ngon-podcast/
8.01,26,DU KÝ,Hoang Ngan,vi,https://anchor.fm/s/752d6a48/podcast/rss,https://podcasts.apple.com/vn/podcast/du-k%C3%BD/id1596550267?uo=4,https://duky4.wordpress.com/
8.0,62,Nắng,Nắng Podcast,vi,https://anchor.fm/s/65be56e4/podcast/rss,https://podcasts.apple.com/us/podcast/n%E1%BA%AFng/id1583987588?uo=4,https://nangpodcast.vn/
8.0,15,Chuyện Phiếm United,Chuyện Phiếm United,vi,https://anchor.fm/s/db909ea4/podcast/rss,https://podcasts.apple.com/us/podcast/chuy%E1%BB%87n-phi%E1%BA%BFm-united/id1678560410?uo=4,https://podcasters.spotify.com/pod/show/chuyenphiemunited
7.97,17,NHÀ,Kevin Duy Kiên,vi,https://anchor.fm/s/6a61e300/podcast/rss,https://podcasts.apple.com/vn/podcast/nh%C3%A0/id1748781217?uo=4,http://kevinduykien.wordpress.com
7.96,28,Ai Cũng Hiểu Luật,Hai Tran,vi,https://anchor.fm/s/10e4feb4c/podcast/rss,https://podcasts.apple.com/vn/podcast/ai-c%C5%A9ng-hi%E1%BB%83u-lu%E1%BA%ADt/id1896008430?uo=4,https://podcasters.spotify.com/pod/show/hai798
7.91,374,Phòng khám Da liễu Doctor Acnes,Doctor Acnes,vi,https://anchor.fm/s/f3b80184/podcast/rss,https://podcasts.apple.com/vn/podcast/ph%C3%B2ng-kh%C3%A1m-da-li%E1%BB%85u-doctor-acnes/id1736908369?uo=4,https://doctoracnes.com/
7.84,9,Gián's Random Thoughts,Internal Communications,vi,https://anchor.fm/s/7b154958/podcast/rss,https://podcasts.apple.com/vn/podcast/gi%C3%A1ns-random-thoughts/id1586359393?uo=4,https://podcasters.spotify.com/pod/show/gians-random-thoughts
7.83,16,Tự dạy con | Cha mẹ là thầy cô tốt nhất,Tudaycon.com,vi,https://anchor.fm/s/64233ea8/podcast/rss,https://podcasts.apple.com/vn/podcast/t%E1%BB%B1-d%E1%BA%A1y-con-cha-m%E1%BA%B9-l%C3%A0-th%E1%BA%A7y-c%C3%B4-t%E1%BB%91t-nh%E1%BA%A5t/id1578992939?uo=4,https://tudaycon.com/
7.82,33,Đọc Sách Viết Lách,Đọc Sách Viết Lách,vi,https://anchor.fm/s/69c12820/podcast/rss,https://podcasts.apple.com/vn/podcast/%C4%91o-c-sa-ch-vi%C3%AA-t-la-ch/id1585263021?uo=4,https://docsachvietlach.wixsite.com/docsachvietlach
7.78,31,Báo cáo tài chính,Trần Việt Trinh,vi,https://anchor.fm/s/55fa5104/podcast/rss,https://podcasts.apple.com/us/podcast/b%C3%A1o-c%C3%A1o-t%C3%A0i-ch%C3%ADnh/id1562368600?uo=4,https://podcasters.spotify.com/pod/show/tranviettrinh
